,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
53,C=CCn1c(SCc2ccccc2C#N)nnc1-c1ccccc1O,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,21.0,0.0,1.0,0.0
54,C=CCn1cc(C(=O)NCCCN(CC)CC)c(=O)c2cc(S(=O)(=O)N3CCC(C)CC3)ccc21,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,41.0,0.0,1.0,0.0
55,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(C)=O)[C@H](O)[C@@]2(C)O1,-0.0,1.0,0.0,1.0,0.4578079879283905,0.0,0.0,38.0,0.0,1.0,0.0
56,C=Cn1cc[n+](CC(=O)c2ccc(-c3ccccc3)cc2)c1,-0.0,1.0,0.0,1.0,0.4578059911727905,0.0,0.0,25.0,0.0,1.0,0.0
57,C=Cn1cc[n+](CC(=O)c2ccc(Br)cc2)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,26.0,0.0,1.0,0.0
58,C=Cn1cc[n+](CC(=O)c2ccc(Cl)c(Cl)c2)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,30.0,0.0,1.0,0.0
59,C=Cn1cc[n+](CC(=O)c2ccc(Cl)cc2)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,25.0,0.0,1.0,0.0
60,CC#CCN(CC#CC)S(=O)(=O)c1ccc(-n2cnnn2)c(OC)c1,-0.0,1.0,0.0,1.0,0.45777809619903564,0.0,0.0,26.0,0.0,1.0,0.0
61,CC(/C=C1\NC(=S)NC1=O)=C\c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,11.0,0.0,1.0,0.0
62,CC(/C=C1\SC(=O)N(CCCC(=O)O)C1=O)=C\c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,0.0,1.0,0.0
63,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,18.0,1.0,-0.0,1.0
64,CC(/C=C1\SC(=S)N(NC(=O)c2ccncc2)C1=O)=C\c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,23.0,1.0,-0.0,1.0
65,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,16.0,1.0,-0.0,1.0
66,CC(/C=N/NC(=O)c1cc(-c2ccncc2)nc2ccccc12)=C\c1ccco1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,33.0,0.0,1.0,0.0
67,CC(=O)/C(=N/Nc1ccccc1)Sc1nnc(C(O)c2ccccc2)n1-c1ccccc1,1.0,0.0,1.0,0.0,0.45772624015808105,1.0,0.0,5.0,0.0,1.0,0.0
68,CC(=O)/C(C#N)=C1\NC(=O)C(Cc2ccc(C)c(Cl)c2)S1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,28.0,0.0,1.0,0.0
69,CC(=O)/C=C/c1ccc2ccccc2n1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,10.0,0.0,1.0,0.0
70,CC(=O)C(Sc1nn(C)c(=S)s1)C(=O)Nc1ccccc1,-0.0,1.0,0.0,0.0,0.45773205161094666,0.0,0.0,10.0,0.0,1.0,0.0
71,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1c1ccccc1F,1.0,0.0,0.0,1.0,0.4577946960926056,0.0,0.0,40.0,0.0,1.0,0.0
72,CC(=O)C1=C(O)C=C(c2ccco2)CC1c1ccco1,1.0,0.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,0.0,1.0,0.0
73,CC(=O)N(C)c1ccc(NC(=O)C(Sc2ccccc2)c2ccccc2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,12.0,0.0,1.0,0.0
74,CC(=O)N(c1ccccc1)c1nc(/C=C/C(=O)Nc2c(C)cc(C)cc2C)cs1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,9.0,0.0,1.0,0.0
75,CC(=O)N/N=C/c1c(C)[nH]n(-c2ccccc2)c1=O,1.0,0.0,0.0,1.0,0.4578155279159546,0.0,0.0,16.0,0.0,1.0,0.0
76,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)NC3CCC(C)CC3)c2)CC1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,5.0,0.0,1.0,0.0
77,CC(=O)N1c2ccc(S(=O)(=O)N3CCCC(C(=O)NC4CCCC(C)C4C)C3)cc2CC1C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,25.0,0.0,1.0,0.0
78,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)NC3CCCC(C)C3C)cc2CC1C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,26.0,0.0,1.0,0.0
79,CC(=O)N1c2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2CC1C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,28.0,0.0,1.0,0.0
80,CC(=O)NC(CC(=O)NCCN1C(=O)S/C(=C\c2ccccc2)C1=O)c1ccccc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,14.0,0.0,1.0,0.0
81,CC(=O)NC(Cc1cccc(F)c1)C(=O)NC1CCN(C(=O)c2cccc(C)c2)CC1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,35.0,0.0,1.0,0.0
82,CC(=O)NCC(=O)N(Cc1ccco1)C1(C(=O)NC2CCCCC2)CCCCC1,1.0,0.0,0.0,1.0,0.4577978849411011,0.0,0.0,13.0,0.0,1.0,0.0
83,CC(=O)NN1C(=O)c2ccc(Oc3cccc([N+](=O)[O-])c3)cc2C1=O,-0.0,1.0,0.0,1.0,0.4577983021736145,0.0,0.0,39.0,0.0,1.0,0.0
84,CC(=O)NS(=O)(=O)c1ccc(NC(=S)NC(=O)Cc2ccccc2)cc1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,33.0,0.0,1.0,0.0
85,CC(=O)Nc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,16.0,0.0,1.0,0.0
86,CC(=O)Nc1cc(NC(C)=O)cc(C(=O)OC(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,5.0,0.0,1.0,0.0
87,CC(=O)Nc1ccc(Nc2cc(C)c3ccccc3n2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,23.0,0.0,1.0,0.0
88,CC(=O)Nc1ccc(Oc2ncccn2)c(Cl)c1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,13.0,0.0,1.0,0.0
89,CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(Cc4ccccc4)CC3)C(=O)c3ccccc3C2=O)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,20.0,1.0,-0.0,1.0
90,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(N)cc2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,1.0,-0.0,1.0
91,CC(=O)Nc1cccc(C(=O)OC(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,27.0,0.0,1.0,0.0
92,CC(=O)Nc1nc2c(s1)C(=O)NCC(C)(C)C2,1.0,0.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,0.0,1.0,0.0
93,CC(=O)OC1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,38.0,0.0,1.0,0.0
94,CC(=O)OCCCCCCCCCCC[N+]1(C)CCCCC1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,39.0,0.0,1.0,0.0
95,CC(=O)OCCOCn1cnn2c(=O)c(Br)c(C)nc12,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,7.0,0.0,1.0,0.0
96,CC(=O)OCC[N+](C)(C)C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,25.0,0.0,1.0,0.0
97,CC(=O)O[C@@H]1/C=C/[C@](C)(O)C[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4ccccc4)NC(=O)[C@@]312,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,7.0,0.0,1.0,0.0
98,CC(=O)O[C@@]12CO[C@@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,9.0,0.0,1.0,0.0
99,CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,26.0,1.0,-0.0,1.0
100,CC(=O)Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)NCC3CCCO3)cc2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,7.0,0.0,1.0,0.0
101,CC(=O)SC(C[N+](=O)[O-])c1cn(C(C)=O)c2ccccc12,-0.0,1.0,0.0,0.0,0.4577276408672333,0.0,0.0,12.0,0.0,1.0,0.0
102,CC(=O)c1cc2c(cc1NC(=O)CCNC(=O)c1ccccc1Cl)OCO2,-0.0,1.0,0.0,0.0,0.45776671171188354,0.0,0.0,13.0,0.0,1.0,0.0
103,CC(=O)c1ccc(N2C(=O)[C@@H]3C(CCC(N)=O)NC4(C(=O)Nc5c4ccc(Cl)c5C)[C@@H]3C2=O)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,17.0,0.0,1.0,0.0
104,CC(=O)c1ccc(N2CCN(C(=O)C3CCCN(c4ncnc5c4nc4n5CCCCC4)C3)CC2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,16.0,0.0,1.0,0.0
105,CC(=O)c1ccc(Nc2nc(NCCO)nc(OC(C(F)(F)F)C(F)(F)F)n2)cc1,-0.0,1.0,0.0,0.0,0.45773008465766907,1.0,0.0,7.0,0.0,1.0,0.0
106,CC(=O)c1ccc(Oc2cc(C)nc(-n3nc(C)cc3C)n2)cc1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,17.0,0.0,1.0,0.0
107,CC(=O)c1ccc(S(=O)(=O)N(C)C(C)CCc2ccco2)cc1,-0.0,1.0,0.0,1.0,0.45779338479042053,0.0,0.0,14.0,0.0,1.0,0.0
108,CC(=O)c1cccc(OCC(=O)c2cc(C)n(-c3cc(C)on3)c2C)c1,-0.0,1.0,0.0,1.0,0.4577871561050415,1.0,0.0,5.0,0.0,1.0,0.0
109,CC(C(=O)NC1CCS(=O)(=O)C1)N1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=S,-0.0,1.0,0.0,0.0,0.45776376128196716,0.0,0.0,38.0,1.0,-0.0,1.0
110,CC(C)(C)C(=O)/C(C#N)=C/c1ccc(O)cc1,-0.0,1.0,0.0,0.0,0.4577576220035553,0.0,0.0,11.0,0.0,1.0,0.0
111,CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc4c(c3)OCCO4)cc2)CC1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,10.0,1.0,-0.0,1.0
112,CC(C)(C)C(=O)NC(=S)NNC(=O)C(c1ccccc1)c1ccccc1,-0.0,1.0,0.0,1.0,0.4577949047088623,0.0,0.0,24.0,0.0,1.0,0.0
113,CC(C)(C)C(=O)NC(=S)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,1.0,0.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,0.0,1.0,0.0
114,CC(C)(C)C(=O)NNC(=O)c1cc2sccc2s1,1.0,0.0,0.0,0.0,0.45776480436325073,0.0,0.0,15.0,0.0,1.0,0.0
115,CC(C)(C)C(=O)Nc1scc(-c2ccc(-c3ccccc3)cc2)c1C(=O)O,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,32.0,1.0,-0.0,1.0
116,CC(C)(C)C(=O)Oc1cccc(Nc2ncnc3ccccc23)c1,-0.0,1.0,0.0,0.0,0.45776790380477905,1.0,0.0,6.0,0.0,1.0,0.0
117,CC(C)(C)CC(=O)NCCc1csc(-c2ccccc2)n1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,9.0,0.0,1.0,0.0
118,CC(C)(C)CC(C)(C)NC(=S)Nc1ccc2nc(-c3ccccn3)c(-c3ccccn3)nc2c1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,40.0,0.0,1.0,0.0
119,CC(C)(C)CC(C)(C)NCC(O)COc1c(F)cc(Br)cc1F,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,12.0,0.0,1.0,0.0
120,CC(C)(C)N(NC(=O)Nc1ccccc1)C(=O)c1ccccc1,1.0,0.0,0.0,0.0,0.45773613452911377,0.0,0.0,19.0,0.0,1.0,0.0
121,CC(C)(C)N/N=C/c1cc(Cl)cc([N+](=O)[O-])c1O,-0.0,1.0,0.0,0.0,0.45774734020233154,0.0,0.0,16.0,1.0,-0.0,1.0
122,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,25.0,0.0,1.0,0.0
123,CC(C)(C)NC(=O)NC(=O)CN1CCC(Cc2ccccc2)CC1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,30.0,0.0,1.0,0.0
124,CC(C)(C)NC(=O)NC(=O)CN1CCN(c2cccc(Cl)c2)CC1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,27.0,0.0,1.0,0.0
125,CC(C)(C)NC(=O)c1ccc(COc2ccccc2Br)o1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,21.0,0.0,1.0,0.0
126,CC(C)(C)NCC(O)Cn1cc(C=O)c2ccccc21,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,14.0,0.0,1.0,0.0
127,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,7.0,0.0,1.0,0.0
128,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,-0.0,1.0,0.0,1.0,0.4577806890010834,0.0,0.0,16.0,0.0,1.0,0.0
129,CC(C)(C)NCc1cccn1-c1sc2c(c1C#N)CCCC2,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,21.0,1.0,-0.0,1.0
130,CC(C)(C)NS(=O)(=O)c1cc(C(=O)Nc2sccc2C#N)ccc1Cl,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,9.0,0.0,1.0,0.0
131,CC(C)(C)NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,33.0,0.0,1.0,0.0
132,CC(C)(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,14.0,0.0,1.0,0.0
133,CC(C)(C)OC(=O)NCCCCCc1nnc(SCC(=O)Nc2cccc(Cl)c2)o1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,14.0,0.0,1.0,0.0
134,CC(C)(C)OC(=O)NCCCCCc1nnc(SCC(N)=O)o1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,21.0,0.0,1.0,0.0
135,CC(C)(C)OC(=O)NCCc1nnc(SCc2ccc(Cl)cc2)o1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,19.0,0.0,1.0,0.0
136,CC(C)(C)S(=O)(=O)/C(C#N)=N/Nc1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,0.4577653706073761,0.0,0.0,12.0,1.0,-0.0,1.0
137,CC(C)(C)[C@H]1CCC(=O)N([C@H](CN=[N+]=[N-])Cc2ccccc2)CC1,1.0,0.0,0.0,0.0,0.4577511250972748,1.0,0.0,7.0,1.0,-0.0,1.0
138,CC(C)(C)c1cc(C(=O)N/N=C/c2ccc(F)cc2)n(-c2ccccc2)n1,-0.0,1.0,0.0,0.0,0.4577310383319855,1.0,0.0,7.0,0.0,1.0,0.0
139,CC(C)(C)c1cc(C(F)(F)F)nc(SCCCNC(=O)c2ccco2)n1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,12.0,0.0,1.0,0.0
140,CC(C)(C)c1ccc(-c2nnc(N)s2)cc1,1.0,0.0,1.0,0.0,0.45772624015808105,0.0,0.0,18.0,0.0,1.0,0.0
141,CC(C)(C)c1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,0.0,0.0,40.0,0.0,1.0,0.0
142,CC(C)(C)c1ccc(C(=O)CSc2ncn[nH]2)cc1,-0.0,1.0,1.0,0.0,0.45772624015808105,1.0,0.0,6.0,0.0,1.0,0.0
143,CC(C)(C)c1ccc(C(=O)Nc2ccc(Oc3cccnc3)nc2)cc1,1.0,0.0,0.0,1.0,0.45777979493141174,0.0,0.0,9.0,0.0,1.0,0.0
